4.408395,-538.1543,306.4895
6.47324,223.8324,805.441
6.589514,229.7906,772.2131
6.616454,204.6056,809.2741
6.630785,204.6056,809.2741
6.653204,173.1817,848.4661
6.672822,159.7273,871.7474
6.689925,159.7273,871.7474
6.710214,143.4831,889.1841
6.731799,132.335,895.7303
6.751297,132.335,895.7303
6.770935,136.2027,896.4442
6.789348,153.7504,804.5638
6.809555,153.7504,804.5638
6.829342,153.656,809.1622
6.852632,157.3499,799.683
6.869596,157.3499,799.683
6.889851,159.291,796.6285
6.909675,162.1126,790.306
6.929398,162.1126,790.306
6.951179,170.454,784.3873
6.970014,129.2358,748.3216
6.989994,129.2358,748.3216
7.009593,43.28628,681.8354
7.031359,-78.85191,678.4391
7.055524,-78.85191,678.4391
7.093383,-227.6648,269.973
7.094208,-227.6648,269.973
7.110998,-227.6648,269.973
7.132378,-316.024,66.72243
7.151113,-278.774,272.6056
7.170373,-278.774,272.6056
7.192844,-284.53,328.2472
7.210176,-241.8399,435.9044
7.229657,-241.8399,435.9044
7.250269,-244.7359,723.7815
7.380752,-27.91052,850.4415
7.392377,-27.91052,850.4415
7.394396,-27.91052,850.4415
7.395317,-27.91052,850.4415
7.396126,-27.91052,850.4415
7.396961,-27.91052,850.4415
7.555612,-27.91052,850.4415
7.557364,-27.91052,850.4415
7.558388,-27.91052,850.4415
7.559331,-27.91052,850.4415
7.56013,-27.91052,850.4415
7.561562,-27.91052,850.4415
7.562401,-27.91052,850.4415
7.563266,-27.91052,850.4415
7.564113,-27.91052,850.4415
7.579421,-27.91052,850.4415
7.592644,-27.91052,850.4415
7.610368,-27.91052,850.4415
7.633576,-27.91052,850.4415
7.6495,-27.91052,850.4415
7.671248,-27.91052,850.4415
7.691633,-27.91052,850.4415
7.713583,-27.91052,850.4415
7.732094,-27.91052,850.4415
7.749904,-27.91052,850.4415
7.771668,-27.91052,850.4415
7.791842,-27.91052,850.4415
7.810077,-27.91052,850.4415
7.833171,-27.91052,850.4415
7.850865,-27.91052,850.4415
7.870986,-27.91052,850.4415
7.892377,-27.91052,850.4415
7.909685,-27.91052,850.4415
7.934178,-27.91052,850.4415
7.949442,-27.91052,850.4415
7.970796,-27.91052,850.4415
7.990345,-27.91052,850.4415
8.009901,-27.91052,850.4415
8.032443,-27.91052,850.4415
8.05156,-27.91052,850.4415
8.072497,-27.91052,850.4415
8.090155,-27.91052,850.4415
8.11145,-27.91052,850.4415
8.131384,-27.91052,850.4415
8.152772,-27.91052,850.4415
8.169669,-27.91052,850.4415
8.196029,-27.91052,850.4415
8.21063,-27.91052,850.4415
8.233228,-27.91052,850.4415
8.251875,-27.91052,850.4415
8.271991,-27.91052,850.4415
8.290263,-27.91052,850.4415
8.30993,-27.91052,850.4415
8.332735,-27.91052,850.4415
8.351231,-27.91052,850.4415
8.371766,-27.91052,850.4415
8.389795,-27.91052,850.4415
8.410689,-27.91052,850.4415
8.431741,-27.91052,850.4415
8.451814,-27.91052,850.4415
8.472989,-27.91052,850.4415
8.496772,-27.91052,850.4415
8.510642,-27.91052,850.4415
8.530417,-27.91052,850.4415
8.551455,-27.91052,850.4415
8.572678,-27.91052,850.4415
8.590628,-27.91052,850.4415
8.609309,-27.91052,850.4415
8.631837,-27.91052,850.4415
8.651037,-27.91052,850.4415
8.673032,-27.91052,850.4415
8.691343,-27.91052,850.4415
8.710611,-27.91052,850.4415
8.730573,-27.91052,850.4415
8.750005,-27.91052,850.4415
8.77478,-27.91052,850.4415
8.798039,-27.91052,850.4415
8.811027,-27.91052,850.4415
8.830737,-27.91052,850.4415
8.850301,-27.91052,850.4415
8.871214,-27.91052,850.4415
8.898347,-27.91052,850.4415
8.91013,-27.91052,850.4415
8.933572,-27.91052,850.4415
8.950269,-27.91052,850.4415
8.969714,-27.91052,850.4415
