4.525391,215.7829,949.5906
6.64481,183.7092,973.6193
6.714715,180.8327,978.2608
6.735514,180.8327,978.2608
6.755931,178.9752,982.0483
6.775709,176.2577,986.4696
6.79523,176.2577,986.4696
6.815189,173.517,990.1519
6.8359,172.2597,992.7645
6.856103,172.2597,992.7645
6.87617,171.593,994.7171
6.897338,168.6496,997.8157
6.916354,168.6496,997.8157
6.936742,167.7342,999.6487
6.956443,166.6969,1000.488
6.974973,166.6969,1000.488
6.996794,164.5232,1004.851
7.016849,162.1666,1009.1
7.037394,162.1666,1009.1
7.056608,158.5345,1016.812
7.076693,155.5306,1023.073
7.096709,155.5306,1023.073
7.115273,150.7827,1030.802
7.135452,150.7827,1030.802
7.156026,147.2905,1039.29
7.175902,143.8766,1047.937
7.210031,139.8485,1052.782
7.216531,139.8485,1052.782
7.235068,145.3938,1049.3
7.25632,145.3938,1049.3
7.276601,151.6322,1046.965
7.296428,130.3276,1086.195
7.315451,130.3276,1086.195
7.334852,130.3276,1086.195
7.356306,130.3276,1086.195
7.375117,130.3276,1086.195
7.514312,197.5728,961.5844
7.525584,197.5728,961.5844
7.527697,197.5728,961.5844
7.528726,197.5728,961.5844
7.529675,197.5728,961.5844
7.530484,197.5728,961.5844
7.664989,245.8131,928.3271
7.666719,245.8131,928.3271
7.6681,245.8131,928.3271
7.668994,245.8131,928.3271
7.669868,245.8131,928.3271
7.671231,245.8131,928.3271
7.672007,245.8131,928.3271
7.672725,245.8131,928.3271
7.689178,242.551,933.4764
7.700373,242.551,933.4764
7.718104,240.5658,932.8058
7.737678,240.5658,932.8058
7.755104,242.2473,934.9111
7.77628,240.9922,935.4567
7.795862,240.9922,935.4567
7.815458,240.4642,939.2761
7.835803,238.4862,941.423
7.858016,238.4862,941.423
7.875774,234.7196,946.8546
7.897236,231.514,954.2812
7.920403,231.514,954.2812
7.936878,226.5159,962.2515
7.956725,223.7258,970.087
7.977589,223.7258,970.087
7.99709,219.462,976.7136
8.020285,202.4547,981.4222
8.045488,186.2845,989.025
8.057913,186.2845,989.025
8.074973,168.4786,991.5628
8.097865,168.4786,991.5628
8.117214,157.2145,993.0758
8.137057,145.0317,997.245
8.155073,145.0317,997.245
8.178871,132.1708,1000.535
8.194911,122.9097,1001.281
8.214916,122.9097,1001.281
8.235132,114.8304,1002.728
8.259116,111.4271,1004.232
8.275777,111.4271,1004.232
8.378622,423.9401,934.4437
8.38079,423.9401,934.4437
8.381558,423.9401,934.4437
8.3823,423.9401,934.4437
8.38306,423.9401,934.4437
8.409274,423.2495,935.1303
8.420507,423.2495,935.1303
8.437551,421.8802,929.5681
8.456881,421.8802,929.5681
8.476396,423.1488,930.3918
8.495149,423.1488,930.3918
8.521948,423.432,931.3268
8.536974,423.7206,931.7939
8.555769,423.7206,931.7939
8.574738,424.0909,931.8807
8.596881,474.2387,871.5402
8.619775,616.0338,697.4271
8.635767,616.0338,697.4271
8.661216,714.0799,575.0316
8.678963,762.458,511.4729
8.70724,785.7968,481.0851
8.715316,785.7968,481.0851
8.74856,798.1897,462.6554
8.761445,798.1897,462.6554
8.784122,803.9901,448.2851
8.796856,803.9901,448.2851
8.826303,807.036,438.8504
8.835842,809.5171,433.5803
8.857504,809.5171,433.5803
8.886723,811.8029,430.1871
8.900033,807.011,443.3308
8.925032,798.9672,467.3448
8.93924,798.9672,467.3448
8.963325,784.0135,510.8267
8.975338,784.0135,510.8267
9.006102,766.0224,563.0534
9.020193,753.4251,601.2661
9.04313,729.6016,664.9495
9.061964,729.6016,664.9495
9.07489,727.0171,682.0563
9.09861,727.0171,682.0563
9.12163,720.1985,695.4583
9.135114,714.782,706.6042
9.158579,714.782,706.6042
9.179085,710.5771,715.252
9.197111,707.062,720.5197
9.217565,707.062,720.5197
9.239261,704.3408,723.1663
9.258965,713.4589,723.9571
9.276528,713.4589,723.9571
9.299691,838.1615,746.2781
9.324188,1117.265,803.8002
